timestamp,pid,name,cpu_percent,memory_mb,memory_percent,disk_read_kb,disk_write_kb
2025-09-11 16:41:15,2746692,gpu-memleak-trace,10.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:15,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:15,2746692,gpu-memleak-trace,20.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:15,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:15,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:16,2746692,gpu-memleak-trace,20.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:16,2746692,gpu-memleak-trace,10.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:16,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:16,2746692,gpu-memleak-trace,20.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:16,2746692,gpu-memleak-trace,10.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:17,2746692,gpu-memleak-trace,20.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:17,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:17,2746692,gpu-memleak-trace,15.0,87.9,0.1,50.9,0.0
2025-09-11 16:41:17,2746692,gpu-memleak-trace,15.0,88.1,0.1,50.9,0.0
2025-09-11 16:41:17,2746692,gpu-memleak-trace,15.0,88.1,0.1,50.9,0.0
2025-09-11 16:41:18,2746692,gpu-memleak-trace,20.0,88.1,0.1,50.9,0.0
2025-09-11 16:41:18,2746692,gpu-memleak-trace,15.0,88.1,0.1,50.9,0.0
2025-09-11 16:41:18,2746692,gpu-memleak-trace,15.0,88.1,0.1,50.9,0.0
2025-09-11 16:41:18,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:18,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:19,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:19,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:19,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:19,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:19,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:20,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:20,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:20,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:20,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:20,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:21,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:21,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:21,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:21,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:21,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:22,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:22,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:22,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:22,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:22,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:23,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:23,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:23,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:23,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:23,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:24,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:24,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:24,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:24,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:24,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:25,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:25,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:25,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:25,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:25,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:26,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:26,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:26,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:26,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:26,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:27,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:27,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:27,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:27,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:27,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:28,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:28,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:28,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:28,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:28,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:29,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:29,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:29,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:29,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:29,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:30,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:30,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:30,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:30,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:30,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:31,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:31,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:31,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:31,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:31,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:32,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:32,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:32,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:32,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:32,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:33,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:33,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:33,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:33,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:33,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:34,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:34,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:34,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:34,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:34,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:35,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:35,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:35,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:35,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:35,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:36,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:36,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:36,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:36,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:36,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:37,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:37,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:37,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:37,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:37,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:38,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:38,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:38,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:38,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:38,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:39,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:39,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:39,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:39,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:39,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:40,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:40,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:40,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:40,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:40,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:41,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:41,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:41,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:41,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:41,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:42,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:42,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:42,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:42,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:42,2746692,gpu-memleak-trace,10.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:43,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:43,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:43,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:43,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:43,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:44,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:44,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:44,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:44,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:44,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:45,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:45,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:45,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:45,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:46,2746692,gpu-memleak-trace,20.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:46,2746692,gpu-memleak-trace,15.0,88.4,0.1,50.9,0.0
2025-09-11 16:41:46,2746692,gpu-memleak-trace,20.0,88.6,0.1,50.9,0.0
2025-09-11 16:41:46,2746692,gpu-memleak-trace,10.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:46,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:47,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:47,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:47,2746692,gpu-memleak-trace,10.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:47,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:47,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:48,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:48,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:48,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:48,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:48,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:49,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:49,2746692,gpu-memleak-trace,10.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:49,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:49,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:49,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:50,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:50,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:50,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:50,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:50,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:51,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:51,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:51,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:51,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:51,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:52,2746692,gpu-memleak-trace,10.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:52,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:52,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:52,2746692,gpu-memleak-trace,10.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:52,2746692,gpu-memleak-trace,20.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:53,2746692,gpu-memleak-trace,15.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:53,2746692,gpu-memleak-trace,5.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:53,2746692,gpu-memleak-trace,0.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:53,2746692,gpu-memleak-trace,0.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:53,2746692,gpu-memleak-trace,0.0,89.1,0.1,50.9,0.0
2025-09-11 16:41:54,2746692,gpu-memleak-trace,0.0,89.1,0.1,50.9,0.0
